,useridentifier,headers.x-session-id,id,event,timestamp,feed
122691,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43amc4MHgzenNrbg==,/fn/nop,view_cart,2021-05-20 10:09:53.377,"{'currency': 'INR', 'value': 13793, 'items': [[{'key': 'item_id', 'value': 'KHAK-BEIG-DOB-PILT-BACKPACK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Khaki Beige Pilot Backpack', 'type': 'STRING'}, {'key': 'item_category', 'value': '1201', 'type': 'STRING'}, {'key': 'price', 'value': 3999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'RED-BUTT-LEAT-UNIV-WATCBND-22', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Red Butterflies Leather Universal WatchBand (22mm)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1801', 'type': 'STRING'}, {'key': 'price', 'value': 2499, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'BLUS-BEG-LEATHER-CLUTCH-SETOF3', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Blush Vegan Leather Stash Pouch Set of 3', 'type': 'STRING'}, {'key': 'item_category', 'value': '1301', 'type': 'STRING'}, {'key': 'price', 'value': 2999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'STRD-CLR-DOB-AP-IPH11PROMAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Black Clear Case Cover For iPhone 11 Pro Max', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}], [{'key': 'item_id', 'value': 'TEMP-SCR-GUAR-AP-IPH11PRO-MAX', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iPhone 11 Pro Max - Tempered Glass Screen Protector', 'type': 'STRING'}, {'key': 'item_category', 'value': '1803', 'type': 'STRING'}, {'key': 'price', 'value': 699, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
122714,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/bag/add,add_to_cart,2021-05-20 08:14:11.982,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'PLN-GLAS-GRA-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Grayscale Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
122717,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43amc4MHgzenNrbg==,/dailyobjects-stride-black-clear-case-cover-for-iphone-11-pro-max/dp,,2021-05-20 10:09:49.199,
122737,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_lp,2021-05-20 08:11:51.281,"{'screen_name': 'lp', 'filters': 'brand~apple,cid~1101,model~iphone-11'}"
122802,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:13:45.912,
122806,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/navigation/cart/update,,2021-05-20 08:13:33.216,
122829,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:13:33.216,
122843,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43amc4MHgzenNrbg==,/fn/navigation/cart/update,,2021-05-20 10:09:56.166,
123064,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/dailyobjects-underwater-gradient-glass-case-cover-for-samsung-galaxy-s20-fe/dp,,2021-05-20 08:13:30.943,
123087,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:13:31.311,"{'screen_name': 'dp', 'filters': 'pid~PLN-GLAS-UND-GRA-DOB-SS-GLS20FE'}"
123095,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_cp,2021-05-20 08:15:02.915,"{'screen_name': 'cp', 'filters': ''}"
123106,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:13:35.418,
123122,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:14:13.907,
123260,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/mobile-cases/rfp,,2021-05-20 08:15:27.481,
123288,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_rfp,2021-05-20 08:15:25.172,"{'screen_name': 'rfp', 'filters': 'cid~1101,rf~brand'}"
123306,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:16:40.669,
123342,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/dailyobjects-light-teal-glass-case-cover-for-samsung-galaxy-s20-fe/dp,,2021-05-20 08:15:02.507,
123354,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_lp,2021-05-20 08:15:31.591,"{'screen_name': 'lp', 'filters': 'brand~samsung,cid~1101,model~galaxy-s20-fe'}"
123419,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/samsung/galaxy-s20-fe-cases/lp,,2021-05-20 08:16:39.609,
123456,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:14:26.624,
123505,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:15:59.490,
123511,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/bag/add,add_to_cart,2021-05-20 08:15:54.871,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'PLN-GLAS-SUN-DAY-GRA-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Sunny Day Gradient Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
123512,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:15:55.535,
123700,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:16:54.800,
123757,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:14:12.956,"{'screen_name': 'dp', 'filters': 'pid~PLN-GLAS-GRA-DOB-SS-GLS20FE'}"
123813,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:14:08.251,
123829,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:15:56.206,"{'screen_name': 'dp', 'filters': 'pid~PLN-GLAS-SUN-DAY-GRA-DOB-SS-GLS20FE'}"
123834,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,view_item,2021-05-20 08:15:53.909,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'PLN-GLAS-SUN-DAY-GRA-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Sunny Day Gradient Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
123913,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:17:07.852,
124067,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:19:13.599,
124082,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:16:02.973,
124120,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/bag/add,add_to_cart,2021-05-20 08:16:36.630,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'PLN-GLAS-NEB-BLU-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Nebula Blue Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
124320,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/bp,,2021-05-20 08:14:55.829,
124356,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/samsung-mobile-cases/rfp,,2021-05-20 08:15:21.277,
124430,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_hp,2021-05-20 10:15:15.197,"{'screen_name': 'hp', 'filters': 'page~0'}"
124485,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:14:45.734,
124530,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:16:44.261,
124881,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/samsung/galaxy-s20-fe-cases/lp,,2021-05-20 08:19:11.365,
124903,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,view_item,2021-05-20 10:15:36.827,"{'currency': 'INR', 'value': 1199, 'items': [[{'key': 'item_id', 'value': 'ISAG-AP-WTCH-STND-BLK', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iSaga - Apple Watch Stand (Black)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1701', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
124921,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:19:36.656,
125013,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/navigation/cart/update,,2021-05-20 08:16:37.146,
125021,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:18:53.834,
125181,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,view_item,2021-05-20 08:16:35.556,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'PLN-GLAS-NEB-BLU-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Nebula Blue Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
125228,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:16:18.792,
125377,60a5e187cfb72611e06f5d2d,MC54OWdkb3BveGZjOA==,/fn/nop,view_item,2021-05-20 08:20:48.622,"{'currency': 'INR', 'value': 1799, 'items': [[{'key': 'item_id', 'value': 'LUSH-MIDN-DOB-ORBIS-CROSSBODY-BAG', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Lush Midnight - Orbis Crossbody Bag', 'type': 'STRING'}, {'key': 'item_category', 'value': '2001', 'type': 'STRING'}, {'key': 'price', 'value': 1799, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
125395,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:20:32.420,"{'screen_name': 'dp', 'filters': 'pid~GLAS-BLUE-VERT-DOB-SS-GLS20FE'}"
125412,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:20:23.891,"{'screen_name': 'dp', 'filters': 'pid~GLAS-BLUE-VERT-DOB-SS-GLS20FE'}"
125453,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/stands/lp,,2021-05-20 10:15:52.098,
125507,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_lfp,2021-05-20 10:15:51.252,"{'screen_name': 'lfp', 'filters': 'cid~1701,color~black'}"
125525,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_dp,2021-05-20 10:15:52.549,"{'screen_name': 'dp', 'filters': 'pid~ISAG-AP-WTCH-STND-BLK'}"
125527,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:20:39.315,
125574,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/pagination,,2021-05-20 08:20:00.178,
125651,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5ocnZlM2tubjRhaQ==,/travel/dailyobjects/cable-wrap,,2021-05-20 08:21:57.347,
125671,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/bp,,2021-05-20 10:16:52.239,
125756,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/dailyobjects-blue-vertical-glass-case-cover-for-samsung-galaxy-s20-fe/dp,,2021-05-20 08:20:28.751,
125766,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,view_item,2021-05-20 10:16:24.004,"{'currency': 'INR', 'value': 1199, 'items': [[{'key': 'item_id', 'value': 'ISAG-AP-WTCH-STND-BLUE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'iSaga - Apple Watch Stand (Blue)', 'type': 'STRING'}, {'key': 'item_category', 'value': '1701', 'type': 'STRING'}, {'key': 'price', 'value': 1199, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
125774,60a5e187cfb72611e06f5d2d,MC54OWdkb3BveGZjOA==,/,,2021-05-20 08:20:46.966,
125778,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/samsung/galaxy-s20-fe-cases/lp,,2021-05-20 08:20:32.961,
125791,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,view_item,2021-05-20 08:20:23.704,"{'currency': 'INR', 'value': 999, 'items': [[{'key': 'item_id', 'value': 'GLAS-BLUE-VERT-DOB-SS-GLS20FE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Blue Vertical Glass Case Cover For Samsung Galaxy S20 FE', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 999, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
125826,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/,,2021-05-20 08:20:37.717,
125958,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/fn/nop,screen_view_dp,2021-05-20 08:20:29.992,"{'screen_name': 'dp', 'filters': 'pid~GLAS-BLUE-VERT-DOB-SS-GLS20FE'}"
125994,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5vbWgzbGI4YmZzZg==,/designer-cases/oneplus/oneplus-7-pto,,2021-05-20 08:22:57.145,
126161,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_dp,2021-05-20 10:16:59.993,"{'screen_name': 'dp', 'filters': 'pid~STRD-CLR-DO-AP-IPH12'}"
126345,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_lp,2021-05-20 10:19:25.881,"{'screen_name': 'lp', 'filters': 'brand~apple,cid~1101,model~iphone-12'}"
126505,60a5daf60da2c6793191eac5,MC5qdnVuMnBvbmJ4Yw==,/dailyobjects-blue-vertical-glass-case-cover-for-samsung-galaxy-s20-fe/dp,,2021-05-20 08:20:29.598,
126514,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/apple-mobile-cases/rfp,,2021-05-20 10:16:56.809,
126712,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,view_item,2021-05-20 10:19:27.774,"{'currency': 'INR', 'value': 1099, 'items': [[{'key': 'item_id', 'value': 'STRD-RED-CLR-DO-AP-IPH12', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Stride Red Clear Case Cover For iPhone 12', 'type': 'STRING'}, {'key': 'item_category', 'value': '1101', 'type': 'STRING'}, {'key': 'price', 'value': 1099, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
126846,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC42ZGwxOGJ3aWxmaQ==,/designer-cases/oneplus/oneplus-7-pto,,2021-05-20 08:22:12.841,
126864,60a5e187cfb72611e06f5d2d,MC54OWdkb3BveGZjOA==,/fn/nop,screen_view_hp,2021-05-20 08:20:45.045,"{'screen_name': 'hp', 'filters': 'page~0'}"
126954,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_cp,2021-05-20 10:17:06.068,"{'screen_name': 'cp', 'filters': ''}"
126961,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5xZW5od3gzZ3pwOA==,/travel/dailyobjects/eyewear-case,,2021-05-20 08:21:22.663,
126984,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/dailyobjects-stride-black-clear-case-cover-for-iphone-12/dp,,2021-05-20 10:17:07.257,
126986,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_cp,2021-05-20 10:20:14.044,"{'screen_name': 'cp', 'filters': 'cid~1100'}"
127018,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zOWE4cWVhZmFxbg==,/fn/,,2021-05-20 08:24:51.654,
127084,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5veTBmaTRnYmt4bg==,/fn/nop,screen_view_cp,2021-05-20 08:25:56.888,"{'screen_name': 'cp', 'filters': ''}"
127090,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC40ejRqNGQ1cTJhdA==,/designer-cases/apple/iphone-6,,2021-05-20 08:25:16.714,
127114,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_lp,2021-05-20 10:19:51.999,"{'screen_name': 'lp', 'filters': 'brand~apple,cid~1101,model~iphone-12'}"
127120,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/apple/iphone-12-cases/lp,,2021-05-20 10:17:11.232,
127136,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC42ZGwxOGJ3aWxmaQ==,/fn/nop,screen_view_cp,2021-05-20 08:22:13.693,"{'screen_name': 'cp', 'filters': ''}"
127145,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC40ejRqNGQ1cTJhdA==,/fn/,,2021-05-20 08:25:18.500,
127223,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5oZjM1Z3lsd2RtNA==,/apple/airpods-covers/lp,,2021-05-20 08:26:50.778,
127305,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/,,2021-05-20 10:19:55.983,
127317,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5xZW5od3gzZ3pwOA==,/fn/nop,screen_view_cp,2021-05-20 08:21:24.595,"{'screen_name': 'cp', 'filters': ''}"
127324,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,view_item,2021-05-20 10:20:46.948,"{'currency': 'INR', 'value': 1899, 'items': [[{'key': 'item_id', 'value': 'BERR-QUIN-DOB-FLDAWAY-EYEWER-CASE', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Berry Quin - Foldaway Slim Eyewear/Sunglass Case', 'type': 'STRING'}, {'key': 'item_category', 'value': '1401', 'type': 'STRING'}, {'key': 'price', 'value': 1899, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
127433,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5ocnZlM2tubjRhaQ==,/fn/nop,screen_view_cp,2021-05-20 08:21:58.377,"{'screen_name': 'cp', 'filters': ''}"
127465,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5zOWE4cWVhZmFxbg==,/fn/nop,screen_view_cp,2021-05-20 08:24:50.228,"{'screen_name': 'cp', 'filters': ''}"
127471,60a5e187cfb72611e06f5d2d,MC54OWdkb3BveGZjOA==,/fn/nop,screen_view_cp,2021-05-20 08:20:44.489,"{'screen_name': 'cp', 'filters': ''}"
127491,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5lcnF5YzV1Ymt0,/fn/nop,screen_view_cp,2021-05-20 08:27:34.564,"{'screen_name': 'cp', 'filters': ''}"
127510,60a5e187cfb72611e06f5d2d,MC54OWdkb3BveGZjOA==,/fn/nop,view_cart,2021-05-20 08:20:47.233,"{'currency': 'INR', 'value': 1799, 'items': [[{'key': 'item_id', 'value': 'LUSH-MIDN-DOB-ORBIS-CROSSBODY-BAG', 'type': 'STRING'}, {'key': 'item_name', 'value': 'Lush Midnight - Orbis Crossbody Bag', 'type': 'STRING'}, {'key': 'item_category', 'value': '2001', 'type': 'STRING'}, {'key': 'price', 'value': 1799, 'type': 'DOUBLE'}, {'key': 'quantity', 'value': 1, 'type': 'INTEGER'}]]}"
127552,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC4wampkd3V6d25nc2E=,/samsung/galaxy-s21-cases/lp,,2021-05-20 08:24:58.630,
127636,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5veTBmaTRnYmt4bg==,/oneplus/oneplus-7t-pro-cases/lp,,2021-05-20 08:25:57.982,
127644,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC51dHFzMGlsbzFl,/samsung/galaxy-s21-ultra-cases/lp,,2021-05-20 08:24:08.267,
127698,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/sale/cp,,2021-05-20 10:21:04.037,
127760,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/pouches/lp,,2021-05-20 10:21:13.181,
127858,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5iMm1kc2RpYjcxbw==,/fn/nop,screen_view_lp,2021-05-20 10:23:14.693,"{'screen_name': 'lp', 'filters': 'cid~1502'}"
127892,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5veTBmaTRnYmt4bg==,/fn/,,2021-05-20 08:25:59.327,
127952,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC44OGNrZ3dtbG9v,/oneplus/oneplus-7-pto-cases/lp,,2021-05-20 08:27:47.845,
127964,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_lp,2021-05-20 10:20:05.367,"{'screen_name': 'lp', 'filters': 'brand~apple,cid~1101,model~iphone-11-pro-max'}"
127979,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/sterilizer/lp,,2021-05-20 10:21:45.480,
127994,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/eyewear-cases/lp,,2021-05-20 10:20:41.919,
128028,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_cp,2021-05-20 10:21:20.047,"{'screen_name': 'cp', 'filters': 'cid~2000'}"
128060,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5oZjM1Z3lsd2RtNA==,/mobile-accessories/dailyobjects/airpods-case-cover/airpod-pro,,2021-05-20 08:26:49.292,
128086,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC43dGI4dWY5MGtjZg==,/samsung/galaxy-note-20-cases/lp,,2021-05-20 08:25:36.717,
128103,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC51dHFzMGlsbzFl,/fn/nop,screen_view_cp,2021-05-20 08:24:07.789,"{'screen_name': 'cp', 'filters': ''}"
128143,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC53MWphd2s0b3N3cw==,/travel/dailyobjects/cable-wrap,,2021-05-20 08:27:42.920,
128169,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/pagination,,2021-05-20 10:22:10.250,
128171,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC56eDRqdmR5dzQxcw==,/fn/nop,screen_view_lp,2021-05-20 10:22:10.477,"{'screen_name': 'lp', 'filters': 'cid~1502'}"
128255,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5iMm1kc2RpYjcxbw==,/fn/nop,screen_view_hp,2021-05-20 10:22:16.264,"{'screen_name': 'hp', 'filters': 'page~0'}"
128312,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5iMm1kc2RpYjcxbw==,/,,2021-05-20 10:22:12.936,
128404,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5vMjRyc2JyMHJ3cQ==,/oneplus/oneplus-7-pto-cases/lp,,2021-05-20 08:28:29.132,
128422,e8610bbf-b03e-43f7-a6d3-f9e6c6348d01,MC5sZGJnMzBnM203,/designer-cases/samsung/galaxy-s21-ultra,,2021-05-20 08:27:48.136,
